Epoch;ErrorScore;w1;b1;b2
51;0.00173273;5.90586;-0.0695856;6.95856
52;0.00145102;5.90938;-0.0696211;6.96211
53;0.00122061;5.91256;-0.0696533;6.96533
54;0.00103215;5.91544;-0.0696824;6.96824
55;0.000878005;5.91804;-0.0697086;6.97086
56;0.000751923;5.9204;-0.0697324;6.97324
57;0.000648796;5.92253;-0.0697539;6.97539
58;0.000564442;5.92445;-0.0697734;6.97734
59;0.000495444;5.92619;-0.0697909;6.97909
60;0.000439006;5.92777;-0.0698068;6.98068
61;0.00039284;5.92919;-0.0698212;6.98212
62;0.000355076;5.93048;-0.0698342;6.98342
63;0.000324185;5.93164;-0.069846;6.9846
64;0.000298916;5.93269;-0.0698566;6.98566
65;0.000278244;5.93365;-0.0698662;6.98662
66;0.000261333;5.93451;-0.0698749;6.98749
67;0.000247499;5.93529;-0.0698828;6.98828
68;0.000236181;5.93599;-0.0698899;6.98899
69;0.000226921;5.93663;-0.0698964;6.98964
70;0.000219345;5.9372;-0.0699022;6.99022
71;0.000213146;5.93772;-0.0699074;6.99074
72;0.000208075;5.9382;-0.0699122;6.99122
73;0.000203924;5.93862;-0.0699165;6.99165
74;0.000200528;5.93901;-0.0699204;6.99204
75;0.000197749;5.93936;-0.0699239;6.99239
76;0.000195475;5.93967;-0.0699271;6.99271
77;0.000193613;5.93996;-0.06993;6.993
78;0.000192089;5.94021;-0.0699326;6.99326
79;0.000190842;5.94045;-0.0699349;6.99349
80;0.000189821;5.94066;-0.0699371;6.99371
81;0.000188985;5.94085;-0.069939;6.9939
82;0.0001883;5.94102;-0.0699407;6.99407
83;0.000187739;5.94118;-0.0699423;6.99423
84;0.00018728;5.94132;-0.0699437;6.99437
85;0.000186904;5.94145;-0.069945;6.9945
86;0.000186595;5.94156;-0.0699462;6.99462
87;0.000186343;5.94167;-0.0699472;6.99472
88;0.000186136;5.94176;-0.0699482;6.99482
89;0.000185966;5.94184;-0.0699491;6.99491
90;0.000185827;5.94192;-0.0699498;6.99498
91;0.000185713;5.94199;-0.0699505;6.99505
92;0.000185619;5.94205;-0.0699512;6.99512
93;0.000185542;5.94211;-0.0699518;6.99518
94;0.000185479;5.94216;-0.0699523;6.99523
95;0.000185427;5.94221;-0.0699528;6.99528
96;0.000185384;5.94225;-0.0699532;6.99532
97;0.000185349;5.94229;-0.0699536;6.99536
98;0.000185321;5.94232;-0.0699539;6.99539
99;0.000185297;5.94236;-0.0699542;6.99542
100;0.000185277;5.94238;-0.0699545;6.99545
101;0.000185261;5.94241;-0.0699548;6.99548
102;0.000185248;5.94243;-0.069955;6.9955
103;0.000185237;5.94245;-0.0699552;6.99552
104;0.000185228;5.94247;-0.0699554;6.99554
105;0.00018522;5.94249;-0.0699556;6.99556
106;0.000185214;5.94251;-0.0699557;6.99557
107;0.000185209;5.94252;-0.0699559;6.99559
108;0.000185205;5.94253;-0.069956;6.9956
109;0.000185201;5.94254;-0.0699561;6.99561
110;0.000185198;5.94255;-0.0699562;6.99562
111;0.000185196;5.94256;-0.0699563;6.99563
112;0.000185194;5.94257;-0.0699564;6.99564
113;0.000185192;5.94258;-0.0699565;6.99565
114;0.000185191;5.94259;-0.0699565;6.99565
115;0.000185189;5.94259;-0.0699566;6.99566
116;0.000185188;5.9426;-0.0699567;6.99567
117;0.000185188;5.9426;-0.0699567;6.99567
118;0.000185187;5.94261;-0.0699568;6.99568
119;0.000185186;5.94261;-0.0699568;6.99568
120;0.000185186;5.94262;-0.0699568;6.99568
121;0.000185185;5.94262;-0.0699569;6.99569
122;0.000185185;5.94262;-0.0699569;6.99569
123;0.000185185;5.94262;-0.0699569;6.99569
124;0.000185184;5.94263;-0.069957;6.9957
125;0.000185184;5.94263;-0.069957;6.9957
126;0.000185184;5.94263;-0.069957;6.9957
127;0.000185184;5.94263;-0.069957;6.9957
128;0.000185184;5.94264;-0.069957;6.9957
129;0.000185184;5.94264;-0.0699571;6.99571
130;0.000185183;5.94264;-0.0699571;6.99571
131;0.000185183;5.94264;-0.0699571;6.99571
132;0.000185183;5.94264;-0.0699571;6.99571
133;0.000185183;5.94264;-0.0699571;6.99571
134;0.000185183;5.94264;-0.0699571;6.99571
135;0.000185183;5.94264;-0.0699571;6.99571
136;0.000185183;5.94264;-0.0699571;6.99571
137;0.000185183;5.94264;-0.0699571;6.99571
138;0.000185183;5.94265;-0.0699571;6.99571
139;0.000185183;5.94265;-0.0699572;6.99572
140;0.000185183;5.94265;-0.0699572;6.99572
141;0.000185183;5.94265;-0.0699572;6.99572
142;0.000185183;5.94265;-0.0699572;6.99572
143;0.000185183;5.94265;-0.0699572;6.99572
144;0.000185183;5.94265;-0.0699572;6.99572
145;0.000185183;5.94265;-0.0699572;6.99572
146;0.000185183;5.94265;-0.0699572;6.99572
147;0.000185183;5.94265;-0.0699572;6.99572
148;0.000185183;5.94265;-0.0699572;6.99572
149;0.000185183;5.94265;-0.0699572;6.99572
150;0.000185183;5.94265;-0.0699572;6.99572
151;0.000185183;5.94265;-0.0699572;6.99572
152;0.000185183;5.94265;-0.0699572;6.99572
153;0.000185183;5.94265;-0.0699572;6.99572
154;0.000185183;5.94265;-0.0699572;6.99572
155;0.000185183;5.94265;-0.0699572;6.99572
156;0.000185183;5.94265;-0.0699572;6.99572
157;0.000185183;5.94265;-0.0699572;6.99572
158;0.000185183;5.94265;-0.0699572;6.99572
159;0.000185183;5.94265;-0.0699572;6.99572
160;0.000185183;5.94265;-0.0699572;6.99572
161;0.000185183;5.94265;-0.0699572;6.99572
162;0.000185183;5.94265;-0.0699572;6.99572
163;0.000185183;5.94265;-0.0699572;6.99572
164;0.000185183;5.94265;-0.0699572;6.99572
165;0.000185183;5.94265;-0.0699572;6.99572
166;0.000185183;5.94265;-0.0699572;6.99572
167;0.000185183;5.94265;-0.0699572;6.99572
168;0.000185183;5.94265;-0.0699572;6.99572
169;0.000185183;5.94265;-0.0699572;6.99572
170;0.000185183;5.94265;-0.0699572;6.99572
171;0.000185183;5.94265;-0.0699572;6.99572
172;0.000185183;5.94265;-0.0699572;6.99572
173;0.000185183;5.94265;-0.0699572;6.99572
174;0.000185183;5.94265;-0.0699572;6.99572
175;0.000185183;5.94265;-0.0699572;6.99572
176;0.000185183;5.94265;-0.0699572;6.99572
177;0.000185183;5.94265;-0.0699572;6.99572
178;0.000185183;5.94265;-0.0699572;6.99572
179;0.000185183;5.94265;-0.0699572;6.99572
180;0.000185183;5.94265;-0.0699572;6.99572
181;0.000185183;5.94265;-0.0699572;6.99572
182;0.000185183;5.94265;-0.0699572;6.99572
183;0.000185183;5.94265;-0.0699572;6.99572
184;0.000185183;5.94265;-0.0699572;6.99572
185;0.000185183;5.94265;-0.0699572;6.99572
186;0.000185183;5.94265;-0.0699572;6.99572
187;0.000185183;5.94265;-0.0699572;6.99572
188;0.000185183;5.94265;-0.0699572;6.99572
189;0.000185183;5.94265;-0.0699572;6.99572
190;0.000185183;5.94265;-0.0699572;6.99572
191;0.000185183;5.94265;-0.0699572;6.99572
192;0.000185183;5.94265;-0.0699572;6.99572
193;0.000185183;5.94265;-0.0699572;6.99572
194;0.000185183;5.94265;-0.0699572;6.99572
195;0.000185183;5.94265;-0.0699572;6.99572
196;0.000185183;5.94265;-0.0699572;6.99572
197;0.000185183;5.94265;-0.0699572;6.99572
198;0.000185183;5.94265;-0.0699572;6.99572
199;0.000185183;5.94265;-0.0699572;6.99572
200;0.000185183;5.94265;-0.0699572;6.99572
201;0.000185183;5.94265;-0.0699572;6.99572
202;0.000185183;5.94265;-0.0699572;6.99572
203;0.000185183;5.94265;-0.0699572;6.99572
204;0.000185183;5.94265;-0.0699572;6.99572
205;0.000185183;5.94265;-0.0699572;6.99572
206;0.000185183;5.94265;-0.0699572;6.99572
207;0.000185183;5.94265;-0.0699572;6.99572
208;0.000185183;5.94265;-0.0699572;6.99572
209;0.000185183;5.94265;-0.0699572;6.99572
210;0.000185183;5.94265;-0.0699572;6.99572
211;0.000185183;5.94265;-0.0699572;6.99572
212;0.000185183;5.94265;-0.0699572;6.99572
213;0.000185183;5.94265;-0.0699572;6.99572
214;0.000185183;5.94265;-0.0699572;6.99572
215;0.000185183;5.94265;-0.0699572;6.99572
216;0.000185183;5.94265;-0.0699572;6.99572
217;0.000185183;5.94265;-0.0699572;6.99572
218;0.000185183;5.94265;-0.0699572;6.99572
219;0.000185183;5.94265;-0.0699572;6.99572
220;0.000185183;5.94265;-0.0699572;6.99572
221;0.000185183;5.94265;-0.0699572;6.99572
222;0.000185183;5.94265;-0.0699572;6.99572
223;0.000185183;5.94265;-0.0699572;6.99572
224;0.000185183;5.94265;-0.0699572;6.99572
225;0.000185183;5.94265;-0.0699572;6.99572
226;0.000185183;5.94265;-0.0699572;6.99572
227;0.000185183;5.94265;-0.0699572;6.99572
228;0.000185183;5.94265;-0.0699572;6.99572
229;0.000185183;5.94265;-0.0699572;6.99572
230;0.000185183;5.94265;-0.0699572;6.99572
231;0.000185183;5.94265;-0.0699572;6.99572
232;0.000185183;5.94265;-0.0699572;6.99572
233;0.000185183;5.94265;-0.0699572;6.99572
234;0.000185183;5.94265;-0.0699572;6.99572
235;0.000185183;5.94265;-0.0699572;6.99572
236;0.000185183;5.94265;-0.0699572;6.99572
237;0.000185183;5.94265;-0.0699572;6.99572
238;0.000185183;5.94265;-0.0699572;6.99572
239;0.000185183;5.94265;-0.0699572;6.99572
240;0.000185183;5.94265;-0.0699572;6.99572
241;0.000185183;5.94265;-0.0699572;6.99572
242;0.000185183;5.94265;-0.0699572;6.99572
243;0.000185183;5.94265;-0.0699572;6.99572
244;0.000185183;5.94265;-0.0699572;6.99572
245;0.000185183;5.94265;-0.0699572;6.99572
246;0.000185183;5.94265;-0.0699572;6.99572
247;0.000185183;5.94265;-0.0699572;6.99572
248;0.000185183;5.94265;-0.0699572;6.99572
249;0.000185183;5.94265;-0.0699572;6.99572
250;0.000185183;5.94265;-0.0699572;6.99572
251;0.000185183;5.94265;-0.0699572;6.99572
252;0.000185183;5.94265;-0.0699572;6.99572
253;0.000185183;5.94265;-0.0699572;6.99572
254;0.000185183;5.94265;-0.0699572;6.99572
255;0.000185183;5.94265;-0.0699572;6.99572
256;0.000185183;5.94265;-0.0699572;6.99572
257;0.000185183;5.94265;-0.0699572;6.99572
258;0.000185183;5.94265;-0.0699572;6.99572
259;0.000185183;5.94265;-0.0699572;6.99572
260;0.000185183;5.94265;-0.0699572;6.99572
261;0.000185183;5.94265;-0.0699572;6.99572
262;0.000185183;5.94265;-0.0699572;6.99572
263;0.000185183;5.94265;-0.0699572;6.99572
264;0.000185183;5.94265;-0.0699572;6.99572
265;0.000185183;5.94265;-0.0699572;6.99572
266;0.000185183;5.94265;-0.0699572;6.99572
267;0.000185183;5.94265;-0.0699572;6.99572
268;0.000185183;5.94265;-0.0699572;6.99572
269;0.000185183;5.94265;-0.0699572;6.99572
270;0.000185183;5.94265;-0.0699572;6.99572
271;0.000185183;5.94265;-0.0699572;6.99572
272;0.000185183;5.94265;-0.0699572;6.99572
273;0.000185183;5.94265;-0.0699572;6.99572
274;0.000185183;5.94265;-0.0699572;6.99572
275;0.000185183;5.94265;-0.0699572;6.99572
276;0.000185183;5.94265;-0.0699572;6.99572
277;0.000185183;5.94265;-0.0699572;6.99572
278;0.000185183;5.94265;-0.0699572;6.99572
279;0.000185183;5.94265;-0.0699572;6.99572
280;0.000185183;5.94265;-0.0699572;6.99572
281;0.000185183;5.94265;-0.0699572;6.99572
282;0.000185183;5.94265;-0.0699572;6.99572
283;0.000185183;5.94265;-0.0699572;6.99572
284;0.000185183;5.94265;-0.0699572;6.99572
285;0.000185183;5.94265;-0.0699572;6.99572
286;0.000185183;5.94265;-0.0699572;6.99572
287;0.000185183;5.94265;-0.0699572;6.99572
288;0.000185183;5.94265;-0.0699572;6.99572
289;0.000185183;5.94265;-0.0699572;6.99572
290;0.000185183;5.94265;-0.0699572;6.99572
291;0.000185183;5.94265;-0.0699572;6.99572
292;0.000185183;5.94265;-0.0699572;6.99572
293;0.000185183;5.94265;-0.0699572;6.99572
294;0.000185183;5.94265;-0.0699572;6.99572
295;0.000185183;5.94265;-0.0699572;6.99572
296;0.000185183;5.94265;-0.0699572;6.99572
297;0.000185183;5.94265;-0.0699572;6.99572
298;0.000185183;5.94265;-0.0699572;6.99572
299;0.000185183;5.94265;-0.0699572;6.99572
300;0.000185183;5.94265;-0.0699572;6.99572
301;0.000185183;5.94265;-0.0699572;6.99572
302;0.000185183;5.94265;-0.0699572;6.99572
303;0.000185183;5.94265;-0.0699572;6.99572
304;0.000185183;5.94265;-0.0699572;6.99572
305;0.000185183;5.94265;-0.0699572;6.99572
306;0.000185183;5.94265;-0.0699572;6.99572
307;0.000185183;5.94265;-0.0699572;6.99572
308;0.000185183;5.94265;-0.0699572;6.99572
309;0.000185183;5.94265;-0.0699572;6.99572
310;0.000185183;5.94265;-0.0699572;6.99572
311;0.000185183;5.94265;-0.0699572;6.99572
312;0.000185183;5.94265;-0.0699572;6.99572
313;0.000185183;5.94265;-0.0699572;6.99572
314;0.000185183;5.94265;-0.0699572;6.99572
315;0.000185183;5.94265;-0.0699572;6.99572
316;0.000185183;5.94265;-0.0699572;6.99572
317;0.000185183;5.94265;-0.0699572;6.99572
318;0.000185183;5.94265;-0.0699572;6.99572
319;0.000185183;5.94265;-0.0699572;6.99572
320;0.000185183;5.94265;-0.0699572;6.99572
321;0.000185183;5.94265;-0.0699572;6.99572
322;0.000185183;5.94265;-0.0699572;6.99572
323;0.000185183;5.94265;-0.0699572;6.99572
324;0.000185183;5.94265;-0.0699572;6.99572
325;0.000185183;5.94265;-0.0699572;6.99572
326;0.000185183;5.94265;-0.0699572;6.99572
327;0.000185183;5.94265;-0.0699572;6.99572
328;0.000185183;5.94265;-0.0699572;6.99572
329;0.000185183;5.94265;-0.0699572;6.99572
330;0.000185183;5.94265;-0.0699572;6.99572
331;0.000185183;5.94265;-0.0699572;6.99572
332;0.000185183;5.94265;-0.0699572;6.99572
333;0.000185183;5.94265;-0.0699572;6.99572
334;0.000185183;5.94265;-0.0699572;6.99572
335;0.000185183;5.94265;-0.0699572;6.99572
336;0.000185183;5.94265;-0.0699572;6.99572
337;0.000185183;5.94265;-0.0699572;6.99572
338;0.000185183;5.94265;-0.0699572;6.99572
339;0.000185183;5.94265;-0.0699572;6.99572
340;0.000185183;5.94265;-0.0699572;6.99572
341;0.000185183;5.94265;-0.0699572;6.99572
342;0.000185183;5.94265;-0.0699572;6.99572
343;0.000185183;5.94265;-0.0699572;6.99572
344;0.000185183;5.94265;-0.0699572;6.99572
345;0.000185183;5.94265;-0.0699572;6.99572
346;0.000185183;5.94265;-0.0699572;6.99572
347;0.000185183;5.94265;-0.0699572;6.99572
348;0.000185183;5.94265;-0.0699572;6.99572
349;0.000185183;5.94265;-0.0699572;6.99572
350;0.000185183;5.94265;-0.0699572;6.99572
351;0.000185183;5.94265;-0.0699572;6.99572
352;0.000185183;5.94265;-0.0699572;6.99572
353;0.000185183;5.94265;-0.0699572;6.99572
354;0.000185183;5.94265;-0.0699572;6.99572
355;0.000185183;5.94265;-0.0699572;6.99572
356;0.000185183;5.94265;-0.0699572;6.99572
357;0.000185183;5.94265;-0.0699572;6.99572
358;0.000185183;5.94265;-0.0699572;6.99572
359;0.000185183;5.94265;-0.0699572;6.99572
360;0.000185183;5.94265;-0.0699572;6.99572
361;0.000185183;5.94265;-0.0699572;6.99572
362;0.000185183;5.94265;-0.0699572;6.99572
363;0.000185183;5.94265;-0.0699572;6.99572
364;0.000185183;5.94265;-0.0699572;6.99572
365;0.000185183;5.94265;-0.0699572;6.99572
366;0.000185183;5.94265;-0.0699572;6.99572
367;0.000185183;5.94265;-0.0699572;6.99572
368;0.000185183;5.94265;-0.0699572;6.99572
369;0.000185183;5.94265;-0.0699572;6.99572
370;0.000185183;5.94265;-0.0699572;6.99572
371;0.000185183;5.94265;-0.0699572;6.99572
372;0.000185183;5.94265;-0.0699572;6.99572
373;0.000185183;5.94265;-0.0699572;6.99572
374;0.000185183;5.94265;-0.0699572;6.99572
375;0.000185183;5.94265;-0.0699572;6.99572
376;0.000185183;5.94265;-0.0699572;6.99572
377;0.000185183;5.94265;-0.0699572;6.99572
378;0.000185183;5.94265;-0.0699572;6.99572
379;0.000185183;5.94265;-0.0699572;6.99572
380;0.000185183;5.94265;-0.0699572;6.99572
381;0.000185183;5.94265;-0.0699572;6.99572
382;0.000185183;5.94265;-0.0699572;6.99572
383;0.000185183;5.94265;-0.0699572;6.99572
384;0.000185183;5.94265;-0.0699572;6.99572
385;0.000185183;5.94265;-0.0699572;6.99572
386;0.000185183;5.94265;-0.0699572;6.99572
387;0.000185183;5.94265;-0.0699572;6.99572
388;0.000185183;5.94265;-0.0699572;6.99572
389;0.000185183;5.94265;-0.0699572;6.99572
390;0.000185183;5.94265;-0.0699572;6.99572
391;0.000185183;5.94265;-0.0699572;6.99572
392;0.000185183;5.94265;-0.0699572;6.99572
393;0.000185183;5.94265;-0.0699572;6.99572
394;0.000185183;5.94265;-0.0699572;6.99572
395;0.000185183;5.94265;-0.0699572;6.99572
396;0.000185183;5.94265;-0.0699572;6.99572
397;0.000185183;5.94265;-0.0699572;6.99572
398;0.000185183;5.94265;-0.0699572;6.99572
399;0.000185183;5.94265;-0.0699572;6.99572
400;0.000185183;5.94265;-0.0699572;6.99572
401;0.000185183;5.94265;-0.0699572;6.99572
402;0.000185183;5.94265;-0.0699572;6.99572
403;0.000185183;5.94265;-0.0699572;6.99572
404;0.000185183;5.94265;-0.0699572;6.99572
405;0.000185183;5.94265;-0.0699572;6.99572
406;0.000185183;5.94265;-0.0699572;6.99572
407;0.000185183;5.94265;-0.0699572;6.99572
408;0.000185183;5.94265;-0.0699572;6.99572
409;0.000185183;5.94265;-0.0699572;6.99572
410;0.000185183;5.94265;-0.0699572;6.99572
411;0.000185183;5.94265;-0.0699572;6.99572
412;0.000185183;5.94265;-0.0699572;6.99572
413;0.000185183;5.94265;-0.0699572;6.99572
414;0.000185183;5.94265;-0.0699572;6.99572
415;0.000185183;5.94265;-0.0699572;6.99572
416;0.000185183;5.94265;-0.0699572;6.99572
417;0.000185183;5.94265;-0.0699572;6.99572
418;0.000185183;5.94265;-0.0699572;6.99572
419;0.000185183;5.94265;-0.0699572;6.99572
420;0.000185183;5.94265;-0.0699572;6.99572
421;0.000185183;5.94265;-0.0699572;6.99572
422;0.000185183;5.94265;-0.0699572;6.99572
423;0.000185183;5.94265;-0.0699572;6.99572
424;0.000185183;5.94265;-0.0699572;6.99572
425;0.000185183;5.94265;-0.0699572;6.99572
426;0.000185183;5.94265;-0.0699572;6.99572
427;0.000185183;5.94265;-0.0699572;6.99572
428;0.000185183;5.94265;-0.0699572;6.99572
429;0.000185183;5.94265;-0.0699572;6.99572
430;0.000185183;5.94265;-0.0699572;6.99572
431;0.000185183;5.94265;-0.0699572;6.99572
432;0.000185183;5.94265;-0.0699572;6.99572
433;0.000185183;5.94265;-0.0699572;6.99572
434;0.000185183;5.94265;-0.0699572;6.99572
435;0.000185183;5.94265;-0.0699572;6.99572
436;0.000185183;5.94265;-0.0699572;6.99572
437;0.000185183;5.94265;-0.0699572;6.99572
438;0.000185183;5.94265;-0.0699572;6.99572
439;0.000185183;5.94265;-0.0699572;6.99572
440;0.000185183;5.94265;-0.0699572;6.99572
441;0.000185183;5.94265;-0.0699572;6.99572
442;0.000185183;5.94265;-0.0699572;6.99572
443;0.000185183;5.94265;-0.0699572;6.99572
444;0.000185183;5.94265;-0.0699572;6.99572
445;0.000185183;5.94265;-0.0699572;6.99572
446;0.000185183;5.94265;-0.0699572;6.99572
447;0.000185183;5.94265;-0.0699572;6.99572
448;0.000185183;5.94265;-0.0699572;6.99572
449;0.000185183;5.94265;-0.0699572;6.99572
450;0.000185183;5.94265;-0.0699572;6.99572
451;0.000185183;5.94265;-0.0699572;6.99572
452;0.000185183;5.94265;-0.0699572;6.99572
453;0.000185183;5.94265;-0.0699572;6.99572
454;0.000185183;5.94265;-0.0699572;6.99572
455;0.000185183;5.94265;-0.0699572;6.99572
456;0.000185183;5.94265;-0.0699572;6.99572
457;0.000185183;5.94265;-0.0699572;6.99572
458;0.000185183;5.94265;-0.0699572;6.99572
459;0.000185183;5.94265;-0.0699572;6.99572
460;0.000185183;5.94265;-0.0699572;6.99572
461;0.000185183;5.94265;-0.0699572;6.99572
462;0.000185183;5.94265;-0.0699572;6.99572
463;0.000185183;5.94265;-0.0699572;6.99572
464;0.000185183;5.94265;-0.0699572;6.99572
465;0.000185183;5.94265;-0.0699572;6.99572
466;0.000185183;5.94265;-0.0699572;6.99572
467;0.000185183;5.94265;-0.0699572;6.99572
468;0.000185183;5.94265;-0.0699572;6.99572
469;0.000185183;5.94265;-0.0699572;6.99572
470;0.000185183;5.94265;-0.0699572;6.99572
471;0.000185183;5.94265;-0.0699572;6.99572
472;0.000185183;5.94265;-0.0699572;6.99572
473;0.000185183;5.94265;-0.0699572;6.99572
474;0.000185183;5.94265;-0.0699572;6.99572
475;0.000185183;5.94265;-0.0699572;6.99572
476;0.000185183;5.94265;-0.0699572;6.99572
477;0.000185183;5.94265;-0.0699572;6.99572
478;0.000185183;5.94265;-0.0699572;6.99572
479;0.000185183;5.94265;-0.0699572;6.99572
480;0.000185183;5.94265;-0.0699572;6.99572
481;0.000185183;5.94265;-0.0699572;6.99572
482;0.000185183;5.94265;-0.0699572;6.99572
483;0.000185183;5.94265;-0.0699572;6.99572
484;0.000185183;5.94265;-0.0699572;6.99572
485;0.000185183;5.94265;-0.0699572;6.99572
486;0.000185183;5.94265;-0.0699572;6.99572
487;0.000185183;5.94265;-0.0699572;6.99572
488;0.000185183;5.94265;-0.0699572;6.99572
489;0.000185183;5.94265;-0.0699572;6.99572
490;0.000185183;5.94265;-0.0699572;6.99572
491;0.000185183;5.94265;-0.0699572;6.99572
492;0.000185183;5.94265;-0.0699572;6.99572
493;0.000185183;5.94265;-0.0699572;6.99572
494;0.000185183;5.94265;-0.0699572;6.99572
495;0.000185183;5.94265;-0.0699572;6.99572
496;0.000185183;5.94265;-0.0699572;6.99572
497;0.000185183;5.94265;-0.0699572;6.99572
498;0.000185183;5.94265;-0.0699572;6.99572
499;0.000185183;5.94265;-0.0699572;6.99572
500;0.000185183;5.94265;-0.0699572;6.99572
501;0.000185183;5.94265;-0.0699572;6.99572
502;0.000185183;5.94265;-0.0699572;6.99572
503;0.000185183;5.94265;-0.0699572;6.99572
504;0.000185183;5.94265;-0.0699572;6.99572
505;0.000185183;5.94265;-0.0699572;6.99572
506;0.000185183;5.94265;-0.0699572;6.99572
507;0.000185183;5.94265;-0.0699572;6.99572
508;0.000185183;5.94265;-0.0699572;6.99572
509;0.000185183;5.94265;-0.0699572;6.99572
510;0.000185183;5.94265;-0.0699572;6.99572
511;0.000185183;5.94265;-0.0699572;6.99572
512;0.000185183;5.94265;-0.0699572;6.99572
513;0.000185183;5.94265;-0.0699572;6.99572
514;0.000185183;5.94265;-0.0699572;6.99572
515;0.000185183;5.94265;-0.0699572;6.99572
516;0.000185183;5.94265;-0.0699572;6.99572
517;0.000185183;5.94265;-0.0699572;6.99572
518;0.000185183;5.94265;-0.0699572;6.99572
519;0.000185183;5.94265;-0.0699572;6.99572
520;0.000185183;5.94265;-0.0699572;6.99572
521;0.000185183;5.94265;-0.0699572;6.99572
522;0.000185183;5.94265;-0.0699572;6.99572
523;0.000185183;5.94265;-0.0699572;6.99572
524;0.000185183;5.94265;-0.0699572;6.99572
525;0.000185183;5.94265;-0.0699572;6.99572
526;0.000185183;5.94265;-0.0699572;6.99572
527;0.000185183;5.94265;-0.0699572;6.99572
528;0.000185183;5.94265;-0.0699572;6.99572
529;0.000185183;5.94265;-0.0699572;6.99572
530;0.000185183;5.94265;-0.0699572;6.99572
531;0.000185183;5.94265;-0.0699572;6.99572
532;0.000185183;5.94265;-0.0699572;6.99572
533;0.000185183;5.94265;-0.0699572;6.99572
534;0.000185183;5.94265;-0.0699572;6.99572
535;0.000185183;5.94265;-0.0699572;6.99572
536;0.000185183;5.94265;-0.0699572;6.99572
537;0.000185183;5.94265;-0.0699572;6.99572
538;0.000185183;5.94265;-0.0699572;6.99572
539;0.000185183;5.94265;-0.0699572;6.99572
540;0.000185183;5.94265;-0.0699572;6.99572
541;0.000185183;5.94265;-0.0699572;6.99572
542;0.000185183;5.94265;-0.0699572;6.99572
543;0.000185183;5.94265;-0.0699572;6.99572
544;0.000185183;5.94265;-0.0699572;6.99572
545;0.000185183;5.94265;-0.0699572;6.99572
546;0.000185183;5.94265;-0.0699572;6.99572
547;0.000185183;5.94265;-0.0699572;6.99572
548;0.000185183;5.94265;-0.0699572;6.99572
549;0.000185183;5.94265;-0.0699572;6.99572
550;0.000185183;5.94265;-0.0699572;6.99572
551;0.000185183;5.94265;-0.0699572;6.99572
552;0.000185183;5.94265;-0.0699572;6.99572
553;0.000185183;5.94265;-0.0699572;6.99572
554;0.000185183;5.94265;-0.0699572;6.99572
555;0.000185183;5.94265;-0.0699572;6.99572
556;0.000185183;5.94265;-0.0699572;6.99572
557;0.000185183;5.94265;-0.0699572;6.99572
558;0.000185183;5.94265;-0.0699572;6.99572
559;0.000185183;5.94265;-0.0699572;6.99572
